dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,agent,seat_type,opp_seat_type,score,rounds,n_games,coop,score_per_round
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A02,TitForTat,TitForTat,162,54,3,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,AlwaysDefect,28,38,2,0.2631578947368421,0.7368421052631579
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,Grudger,70,55,2,0.41818181818181815,1.2727272727272727
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,LLM,396,174,11,0.6666666666666666,2.2758620689655173
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,Pavlov,126,49,2,0.8775510204081632,2.5714285714285716
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,Random,74,34,2,0.47058823529411764,2.176470588235294
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A03,LLM,TitForTat,211,105,4,0.44761904761904764,2.0095238095238095
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,AlwaysDefect,31,58,2,0.46551724137931033,0.5344827586206896
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,Grudger,53,27,2,0.4074074074074074,1.962962962962963
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,LLM,445,204,11,0.5392156862745098,2.1813725490196076
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,Pavlov,108,40,2,0.8,2.7
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,Random,50,19,2,0.21052631578947367,2.6315789473684212
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A04,LLM,TitForTat,166,74,4,0.5945945945945946,2.2432432432432434
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,AlwaysDefect,43,60,2,0.2833333333333333,0.7166666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,Grudger,108,36,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,LLM,454,191,11,0.675392670157068,2.3769633507853403
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,Pavlov,145,60,2,0.7,2.4166666666666665
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,Random,78,31,2,0.12903225806451613,2.5161290322580645
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A05,LLM,TitForTat,163,75,4,0.48,2.1733333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,AlwaysDefect,0,7,2,1.0,0.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,Grudger,106,55,2,0.509090909090909,1.9272727272727272
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,LLM,413,208,11,0.4423076923076923,1.9855769230769231
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,Pavlov,71,28,2,0.8214285714285714,2.5357142857142856
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,Random,121,59,2,0.9152542372881356,2.0508474576271185
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A06,LLM,TitForTat,145,51,4,0.8235294117647058,2.843137254901961
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,AlwaysDefect,26,53,2,0.5094339622641509,0.49056603773584906
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,Grudger,108,36,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,LLM,724,272,12,0.7610294117647058,2.661764705882353
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,Pavlov,90,30,1,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,Random,131,60,2,0.5333333333333333,2.183333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A07,Pavlov,TitForTat,144,48,4,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,AlwaysDefect,40,42,2,0.047619047619047616,0.9523809523809523
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,Grudger,180,60,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,LLM,361,212,12,0.36792452830188677,1.7028301886792452
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,Pavlov,102,34,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,Random,86,50,2,0.34,1.72
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A08,TitForTat,TitForTat,114,38,3,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,AlwaysDefect,34,60,2,0.43333333333333335,0.5666666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,Grudger,57,40,2,0.5,1.425
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,LLM,645,234,11,0.8205128205128205,2.7564102564102564
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,Pavlov,119,40,2,0.775,2.975
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,Random,107,47,2,0.44680851063829785,2.276595744680851
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A09,LLM,TitForTat,160,76,4,0.5,2.1052631578947367
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,AlwaysDefect,22,45,2,0.5111111111111111,0.4888888888888889
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,Grudger,45,60,2,0.6333333333333333,0.75
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,LLM,640,240,11,0.7708333333333334,2.6666666666666665
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,Pavlov,105,35,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,Random,70,25,2,0.28,2.8
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A10,LLM,TitForTat,130,48,4,0.7708333333333334,2.7083333333333335
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,AlwaysDefect,27,47,2,0.425531914893617,0.574468085106383
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,Grudger,44,60,2,0.45,0.7333333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,LLM,575,247,12,0.5344129554655871,2.327935222672065
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,Pavlov,104,41,2,0.5365853658536586,2.5365853658536586
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,Random,66,30,1,0.5,2.2
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A11,Random,TitForTat,263,116,4,0.4827586206896552,2.2672413793103448
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,AlwaysDefect,37,39,2,0.05128205128205128,0.9487179487179487
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,Grudger,102,34,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,LLM,388,175,12,0.6057142857142858,2.217142857142857
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,Pavlov,39,13,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,Random,142,60,2,0.5833333333333334,2.3666666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A12,TitForTat,TitForTat,213,71,3,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,AlwaysDefect,30,60,2,0.5,0.5
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,Grudger,106,37,2,0.918918918918919,2.864864864864865
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,LLM,466,238,11,0.3487394957983193,1.9579831932773109
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,Pavlov,104,46,2,0.41304347826086957,2.260869565217391
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,Random,99,33,2,0.24242424242424243,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A13,LLM,TitForTat,153,58,4,0.7241379310344828,2.6379310344827585
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,Grudger,48,40,2,0.0,1.2
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,LLM,752,236,12,0.0,3.1864406779661016
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,Pavlov,100,32,2,0.0,3.125
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,Random,81,33,2,0.0,2.4545454545454546
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A14,AlwaysDefect,TitForTat,109,93,4,0.0,1.1720430107526882
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,AlwaysDefect,26,45,2,0.4222222222222222,0.5777777777777777
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,Grudger,105,35,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,LLM,634,245,11,0.7714285714285715,2.5877551020408163
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,Pavlov,176,60,2,0.38333333333333336,2.933333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,Random,37,15,2,0.4666666666666667,2.466666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A15,LLM,TitForTat,250,99,4,0.7070707070707071,2.525252525252525
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,AlwaysDefect,19,39,2,0.5128205128205128,0.48717948717948717
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,Grudger,138,46,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,LLM,711,285,12,0.7508771929824561,2.4947368421052634
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,Pavlov,90,30,1,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,Random,43,20,2,0.65,2.15
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A16,Pavlov,TitForTat,171,57,4,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,Grudger,90,30,1,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,LLM,679,257,12,0.603112840466926,2.642023346303502
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,Pavlov,180,60,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,Random,164,58,2,0.034482758620689655,2.8275862068965516
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A17,Grudger,TitForTat,273,91,4,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,AlwaysDefect,28,44,2,0.36363636363636365,0.6363636363636364
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,Grudger,147,49,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,LLM,717,247,11,0.9433198380566802,2.902834008097166
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,Pavlov,111,47,2,0.8723404255319149,2.3617021276595747
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,Random,85,56,2,0.7678571428571429,1.5178571428571428
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A18,LLM,TitForTat,219,112,4,0.4017857142857143,1.9553571428571428
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,Grudger,171,57,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,LLM,561,266,12,0.5413533834586466,2.1090225563909772
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,Pavlov,60,20,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,Random,65,32,2,0.46875,2.03125
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A19,TitForTat,TitForTat,219,73,3,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,AlwaysDefect,8,25,2,0.68,0.32
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,Grudger,63,56,2,0.23214285714285715,1.125
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,LLM,423,208,11,0.5528846153846154,2.0336538461538463
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,Pavlov,165,55,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,Random,57,32,2,0.78125,1.78125
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A20,LLM,TitForTat,178,92,4,0.40217391304347827,1.934782608695652
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,AlwaysDefect,28,30,2,0.06666666666666667,0.9333333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,Grudger,90,30,1,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,LLM,612,241,12,0.5062240663900415,2.5394190871369293
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,Pavlov,66,22,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,Random,124,40,2,0.075,3.1
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A21,Grudger,TitForTat,285,95,4,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,AlwaysDefect,31,44,2,0.29545454545454547,0.7045454545454546
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,Grudger,126,42,2,1.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,LLM,498,194,11,0.654639175257732,2.5670103092783507
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,Pavlov,123,50,2,0.8,2.46
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,Random,180,60,2,0.3,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A22,LLM,TitForTat,206,87,4,0.632183908045977,2.367816091954023
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,Grudger,58,50,2,0.0,1.16
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,LLM,708,296,12,0.0,2.391891891891892
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,Pavlov,180,60,2,0.0,3.0
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,Random,176,60,2,0.0,2.933333333333333
prereg,B1-absent-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,absent,off,ahead,p1,A23,AlwaysDefect,TitForTat,79,63,4,0.0,1.253968253968254
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,AlwaysDefect,27,31,2,0.12903225806451613,0.8709677419354839
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,Grudger,36,26,2,0.38461538461538464,1.3846153846153846
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,LLM,372,217,11,0.31336405529953915,1.7142857142857142
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,Pavlov,150,54,2,0.8888888888888888,2.7777777777777777
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,Random,86,34,2,0.23529411764705882,2.5294117647058822
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A00,LLM,TitForTat,278,120,4,0.525,2.316666666666667
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,AlwaysDefect,22,26,2,0.15384615384615385,0.8461538461538461
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,Grudger,66,36,2,0.4722222222222222,1.8333333333333333
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,LLM,421,238,11,0.3067226890756303,1.76890756302521
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,Pavlov,146,52,2,0.5576923076923077,2.8076923076923075
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,Random,58,23,2,0.17391304347826086,2.5217391304347827
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A01,LLM,TitForTat,243,88,4,0.7954545454545454,2.7613636363636362
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,AlwaysDefect,25,50,2,0.5,0.5
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,Grudger,180,60,2,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,LLM,598,272,12,0.7426470588235294,2.198529411764706
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,Pavlov,39,13,1,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,Random,104,46,2,0.5,2.260869565217391
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A02,Pavlov,TitForTat,348,116,4,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,AlwaysDefect,33,35,2,0.05714285714285714,0.9428571428571428
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,Grudger,46,25,2,0.52,1.84
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,LLM,270,155,11,0.27741935483870966,1.7419354838709677
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,Pavlov,168,60,2,0.7666666666666667,2.8
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,Random,103,40,2,0.2,2.575
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A03,LLM,TitForTat,175,66,4,0.696969696969697,2.6515151515151514
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,AlwaysDefect,38,40,2,0.05,0.95
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,Grudger,15,5,1,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,LLM,340,185,12,0.2864864864864865,1.837837837837838
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,Pavlov,120,40,2,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,Random,61,23,2,0.08695652173913043,2.652173913043478
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A04,Grudger,TitForTat,246,82,4,1.0,3.0
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A05,LLM,AlwaysDefect,14,18,2,0.2222222222222222,0.7777777777777778
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A05,LLM,Grudger,43,32,2,0.25,1.34375
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A05,LLM,LLM,406,233,11,0.31759656652360513,1.742489270386266
prereg,B1-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,A05,LLM,Pavlov,170,60,2,0.55,2.8333333333333335
