dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,seed,agent,seat_type,total_score,rounds,n_games,coop,score_per_round
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A14,TitForTat,942,351,23,0.8490028490028491,2.6837606837606836
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A15,TitForTat,1145,457,23,0.7592997811816192,2.5054704595185995
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A16,LLM,977,447,23,0.5704697986577181,2.185682326621924
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A17,LLM,1230,480,23,0.7291666666666666,2.5625
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A18,Grudger,966,380,23,0.6421052631578947,2.542105263157895
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A19,TitForTat,1021,410,23,0.7585365853658537,2.4902439024390244
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A20,Pavlov,1077,430,23,0.8744186046511628,2.5046511627906978
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A21,LLM,918,362,23,0.6132596685082873,2.5359116022099446
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A22,Random,826,501,23,0.48303393213572854,1.6487025948103793
prereg,B1-hidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,ahead,p1,113,A23,LLM,1119,443,23,0.6839729119638827,2.525959367945824
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A00,Random,677,472,23,0.4576271186440678,1.4343220338983051
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A01,LLM,994,494,23,0.3866396761133603,2.0121457489878543
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A02,TitForTat,747,352,23,0.5994318181818182,2.122159090909091
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A03,LLM,1013,514,23,0.301556420233463,1.9708171206225682
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A04,Grudger,1111,499,23,0.5691382765531062,2.226452905811623
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A05,LLM,807,449,23,0.2583518930957684,1.7973273942093542
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A06,Random,449,383,23,0.566579634464752,1.1723237597911227
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A07,AlwaysDefect,628,396,23,0.0,1.5858585858585859
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A08,TitForTat,992,450,23,0.6177777777777778,2.2044444444444444
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A09,TitForTat,1057,524,23,0.5209923664122137,2.017175572519084
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A10,LLM,703,375,23,0.30133333333333334,1.8746666666666667
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A11,LLM,1106,524,23,0.43320610687022904,2.1106870229007635
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A12,LLM,704,438,23,0.17579908675799086,1.6073059360730593
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A13,Pavlov,960,527,23,0.7419354838709677,1.8216318785578747
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A14,TitForTat,1059,426,23,0.7582159624413145,2.4859154929577465
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A15,LLM,873,427,23,0.4309133489461358,2.0444964871194378
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A16,Grudger,1107,451,23,0.6164079822616408,2.4545454545454546
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A17,LLM,949,507,23,0.2445759368836292,1.8717948717948718
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A18,LLM,945,497,23,0.34808853118712274,1.9014084507042253
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A19,Pavlov,1009,459,23,0.8082788671023965,2.1982570806100217
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A20,LLM,988,481,23,0.37214137214137216,2.054054054054054
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A21,LLM,742,499,23,0.19438877755511022,1.4869739478957915
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A22,AlwaysDefect,739,479,23,0.0,1.5427974947807934
prereg,B1-hidden-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,hidden,off,behind,p1,114,A23,LLM,849,381,23,0.48293963254593175,2.2283464566929134
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A00,LLM,1054,461,23,0.6008676789587852,2.286334056399132
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A01,AlwaysDefect,775,447,23,0.0,1.7337807606263982
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A02,TitForTat,1133,494,23,0.6518218623481782,2.2935222672064777
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A03,Grudger,1472,552,23,0.6757246376811594,2.6666666666666665
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A04,LLM,1052,470,23,0.5297872340425532,2.2382978723404254
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A05,Pavlov,1212,494,23,0.7894736842105263,2.4534412955465585
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A06,LLM,971,411,23,0.6082725060827251,2.3625304136253042
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A07,TitForTat,1375,556,23,0.7284172661870504,2.473021582733813
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A08,LLM,1123,473,23,0.6321353065539113,2.3742071881606766
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A09,AlwaysDefect,815,539,23,0.0,1.5120593692022264
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A10,LLM,1103,486,23,0.48148148148148145,2.269547325102881
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A11,LLM,1190,512,23,0.58203125,2.32421875
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A12,TitForTat,1252,468,23,0.8226495726495726,2.675213675213675
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A13,Grudger,1210,474,23,0.6413502109704642,2.5527426160337554
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A14,LLM,1054,436,23,0.5871559633027523,2.4174311926605503
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A15,LLM,1306,600,23,0.5116666666666667,2.1766666666666667
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A16,Random,765,481,23,0.5197505197505198,1.5904365904365905
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A17,LLM,1182,501,23,0.5828343313373253,2.3592814371257487
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A18,Random,832,544,23,0.53125,1.5294117647058822
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A19,LLM,1120,477,23,0.6184486373165619,2.348008385744235
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A20,TitForTat,952,415,23,0.6409638554216868,2.293975903614458
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A21,LLM,1252,522,23,0.6455938697318008,2.3984674329501914
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A22,Pavlov,972,415,23,0.7903614457831325,2.342168674698795
prereg,B1-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p1,108,A23,LLM,959,426,23,0.5704225352112676,2.251173708920188
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A00,AlwaysDefect,724,396,23,0.0,1.8282828282828283
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A01,Grudger,1032,448,23,0.578125,2.3035714285714284
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A02,LLM,999,460,23,0.5456521739130434,2.1717391304347826
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A03,LLM,1019,438,23,0.593607305936073,2.32648401826484
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A04,LLM,1043,414,23,0.6159420289855072,2.5193236714975846
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A05,Random,797,463,23,0.5161987041036717,1.7213822894168467
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A06,TitForTat,1191,459,23,0.7908496732026143,2.5947712418300655
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A07,TitForTat,1033,423,23,0.7328605200945626,2.442080378250591
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A08,LLM,1001,389,23,0.6709511568123393,2.5732647814910026
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A09,LLM,1152,480,23,0.6291666666666667,2.4
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A10,Pavlov,909,398,23,0.8115577889447236,2.2839195979899496
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A11,TitForTat,1212,478,23,0.7677824267782427,2.5355648535564854
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A12,LLM,1044,427,23,0.7142857142857143,2.4449648711943794
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A13,TitForTat,1212,475,23,0.7747368421052632,2.551578947368421
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A14,LLM,1247,500,23,0.67,2.494
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A15,Random,742,451,23,0.5188470066518847,1.6452328159645233
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A16,LLM,1026,409,23,0.6577017114914425,2.508557457212714
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A17,Grudger,1232,485,23,0.6845360824742268,2.54020618556701
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A18,LLM,899,368,23,0.7418478260869565,2.442934782608696
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A19,LLM,1028,403,23,0.739454094292804,2.5508684863523574
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A20,LLM,1070,424,23,0.7028301886792453,2.5235849056603774
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A21,Pavlov,1049,463,23,0.8358531317494601,2.265658747300216
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A22,LLM,1020,439,23,0.5876993166287016,2.3234624145785876
prereg,B1-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p1,105,A23,AlwaysDefect,770,510,23,0.0,1.5098039215686274
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A00,Random,693,521,23,0.525911708253359,1.3301343570057582
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A01,Random,729,405,23,0.5061728395061729,1.8
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A02,AlwaysDefect,618,410,23,0.0,1.5073170731707317
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A03,LLM,1019,466,23,0.48068669527896996,2.186695278969957
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A04,AlwaysDefect,600,368,23,0.0,1.6304347826086956
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A05,LLM,930,468,23,0.41025641025641024,1.9871794871794872
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A06,LLM,1033,463,23,0.550755939524838,2.2311015118790496
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A07,TitForTat,751,302,23,0.7814569536423841,2.486754966887417
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A08,LLM,977,441,23,0.48299319727891155,2.2154195011337867
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A09,TitForTat,1224,550,23,0.6145454545454545,2.2254545454545456
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A10,LLM,684,374,23,0.2807486631016043,1.8288770053475936
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A11,LLM,790,462,23,0.2748917748917749,1.70995670995671
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A12,LLM,962,431,23,0.568445475638051,2.2320185614849186
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A13,TitForTat,1233,496,23,0.7419354838709677,2.4858870967741935
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A14,LLM,834,379,23,0.5013192612137203,2.2005277044854883
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A15,LLM,1052,463,23,0.5356371490280778,2.2721382289416847
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A16,LLM,784,409,23,0.3569682151589242,1.9168704156479217
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A17,LLM,928,450,23,0.4444444444444444,2.062222222222222
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A18,Pavlov,1078,485,23,0.7917525773195876,2.222680412371134
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A19,Grudger,1204,539,23,0.5565862708719852,2.2337662337662336
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A20,Grudger,865,359,23,0.5459610027855153,2.4094707520891365
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A21,LLM,1049,489,23,0.48261758691206547,2.14519427402863
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A22,TitForTat,670,294,23,0.6700680272108843,2.2789115646258504
prereg,B1-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p1,106,A23,Pavlov,1014,422,23,0.8199052132701422,2.4028436018957344
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A00,Random,830,584,23,0.4914383561643836,1.4212328767123288
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A01,Pavlov,945,451,23,0.7760532150776053,2.0953436807095343
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A02,LLM,962,415,23,0.4674698795180723,2.3180722891566266
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A03,TitForTat,1106,486,23,0.6152263374485597,2.2757201646090537
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A04,LLM,882,443,23,0.38148984198645597,1.9909706546275394
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A05,LLM,999,550,23,0.26,1.8163636363636364
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A06,LLM,897,465,23,0.3161290322580645,1.929032258064516
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A07,Pavlov,1057,488,23,0.75,2.165983606557377
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A08,LLM,786,436,23,0.26605504587155965,1.8027522935779816
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A09,LLM,828,441,23,0.36961451247165533,1.8775510204081634
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A10,LLM,991,489,23,0.37423312883435583,2.0265848670756648
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A11,LLM,798,443,23,0.309255079006772,1.8013544018058691
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A12,TitForTat,1052,440,23,0.6795454545454546,2.390909090909091
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A13,LLM,948,476,23,0.40336134453781514,1.9915966386554622
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A14,TitForTat,1010,418,23,0.6889952153110048,2.416267942583732
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A15,Grudger,904,423,23,0.3806146572104019,2.137115839243499
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A16,LLM,821,445,23,0.2876404494382023,1.844943820224719
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A17,Grudger,757,359,23,0.362116991643454,2.1086350974930363
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A18,LLM,851,448,23,0.32589285714285715,1.8995535714285714
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A19,Random,679,481,23,0.5051975051975052,1.4116424116424116
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A20,AlwaysDefect,850,530,23,0.0,1.6037735849056605
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A21,LLM,797,398,23,0.30904522613065327,2.0025125628140703
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A22,AlwaysDefect,787,479,23,0.0,1.6430062630480167
prereg,B2-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p1,212,A23,TitForTat,1055,456,23,0.6447368421052632,2.31359649122807
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A00,LLM,1284,550,23,0.6690909090909091,2.3345454545454545
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A01,AlwaysDefect,865,473,23,0.0,1.8287526427061311
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A02,LLM,1046,451,23,0.6186252771618626,2.319290465631929
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A03,LLM,1169,468,23,0.7606837606837606,2.497863247863248
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A04,LLM,1140,532,23,0.5056390977443609,2.142857142857143
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A05,Pavlov,1198,547,23,0.7806215722120659,2.190127970749543
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A06,LLM,994,466,23,0.4656652360515021,2.133047210300429
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A07,TitForTat,1313,516,23,0.7577519379844961,2.544573643410853
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A08,TitForTat,1010,394,23,0.7766497461928934,2.563451776649746
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A09,TitForTat,1086,436,23,0.7408256880733946,2.4908256880733943
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A10,LLM,1158,505,23,0.6633663366336634,2.293069306930693
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A11,LLM,1162,472,23,0.6165254237288136,2.461864406779661
prereg,B2-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p1,209,A12,LLM,1099,470,23,0.648936170212766,2.3382978723404255
