sandbox,dataset,model,condition,effort,opponent_mix,score_state,paraphrase,seed,generation,game,round,agent,pair_type,game_uid,attempt,from_final_attempt,move_status,game_complete,game_policy,text,category
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,13,6,A01,llm-llm,B1-forbidden-off-behind/0/13,1,True,ok,True,completed games only,A01 exchange 12: choosing W to maintain mutual cooperation.,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,8,4,A18,llm-llm,B1-forbidden-off-behind/0/8,1,True,ok,True,completed games only,A18 choosing W on exchange 10,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,8,9,A18,llm-llm,B1-forbidden-off-behind/0/8,1,True,ok,True,completed games only,A18 exchange 15 pick: W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,16,18,A00,llm-script,B1-forbidden-off-behind/0/16,1,True,ok,True,completed games only,Exchange 24 decision: picking W to match A22's pattern and secure 1 point rather than risk 0.,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,14,5,A12,llm-script,B1-forbidden-off-behind/0/14,1,True,ok,True,completed games only,A12 exchange 11: pick N,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,9,29,A11,llm-llm,B1-forbidden-off-behind/0/9,1,True,ok,True,completed games only,A11 exchange 35: picking W to maintain mutual cooperation,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,9,10,A13,llm-llm,B1-forbidden-off-behind/0/9,1,True,ok,True,completed games only,A13 exchange 16: picking W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,29,1,A18,llm-script,B1-forbidden-off-behind/0/29,1,True,ok,True,completed games only,A18 exchange 7: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,25,3,A16,llm-llm,B1-forbidden-off-behind/0/25,1,True,ok,True,completed games only,A16 exchange 9: pick X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,25,9,A16,llm-llm,B1-forbidden-off-behind/0/25,1,True,ok,True,completed games only,A16 exchange 15: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,25,1,A18,llm-llm,B1-forbidden-off-behind/0/25,1,True,ok,True,completed games only,A18 exchange 7: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,25,14,A18,llm-llm,B1-forbidden-off-behind/0/25,1,True,ok,True,completed games only,A18 exchange 20 pick: X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,34,1,A03,llm-script,B1-forbidden-off-behind/0/34,1,True,ok,True,completed games only,A03 exchange 7: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,34,8,A03,llm-script,B1-forbidden-off-behind/0/34,1,True,ok,True,completed games only,A03 exchange 14: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,34,11,A03,llm-script,B1-forbidden-off-behind/0/34,1,True,ok,True,completed games only,A03 exchange 17: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,45,3,A12,llm-script,B1-forbidden-off-behind/0/45,1,True,ok,True,completed games only,A12 exchange 9: picking T to maintain mutual cooperation with A20,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,28,10,A10,llm-llm,B1-forbidden-off-behind/0/28,1,True,ok,True,completed games only,A10 exchange 16: pick X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,28,15,A10,llm-llm,B1-forbidden-off-behind/0/28,1,True,ok,True,completed games only,A10 exchange 21: pick X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,28,5,A03,llm-llm,B1-forbidden-off-behind/0/28,1,True,ok,True,completed games only,A03 exchange 11: picked X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,44,5,A06,llm-script,B1-forbidden-off-behind/0/44,1,True,ok,True,completed games only,A06 exchange 11 decision reasoning,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,46,6,A01,llm-script,B1-forbidden-off-behind/0/46,1,True,ok,True,completed games only,A01: exchange 12 - picking X to retaliate against A09's recent defection,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,49,13,A16,llm-script,B1-forbidden-off-behind/0/49,1,True,ok,True,completed games only,A16 exchange 19: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,47,12,A10,llm-script,B1-forbidden-off-behind/0/47,1,True,ok,True,completed games only,A10 exchange 18: picking X to match mutual X pattern,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,47,15,A10,llm-script,B1-forbidden-off-behind/0/47,1,True,ok,True,completed games only,A10 exchange 21: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,2,A03,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A03 exchange 8: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,9,A03,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A03 exchange 15: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,3,A00,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A00 exchange 9: picking Q,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,8,A00,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A00 exchange 14: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,11,A00,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A00 exchange 17: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,13,A00,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A00 exchange 19: picking X to match opponent's consistent X strategy,opponent_info
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,30,15,A00,llm-llm,B1-forbidden-off-behind/0/30,1,True,ok,True,completed games only,A00 exchange 21: picking X to continue mutual X coordination with A03,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,52,13,A11,llm-script,B1-forbidden-off-behind/0/52,1,True,ok,True,completed games only,A11 exchange 19: picking F to retaliate against A23's frequent defections,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,60,7,A10,llm-llm,B1-forbidden-off-behind/0/60,1,True,ok,True,completed games only,A10 exchange 13: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,60,11,A10,llm-llm,B1-forbidden-off-behind/0/60,1,True,ok,True,completed games only,A10 exchange 17: picking M to maintain mutual M cooperation with A00,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,69,6,A03,llm-script,B1-forbidden-off-behind/0/69,1,True,ok,True,completed games only,A03 exchange 12: picking F,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,67,1,A00,llm-llm,B1-forbidden-off-behind/0/67,1,True,ok,True,completed games only,A00 exchange 7: picking T,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,59,6,A06,llm-script,B1-forbidden-off-behind/0/59,1,True,ok,True,completed games only,"A06 exchange 12: picking N to deny A22 exploitation, matching their N behavior.",other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,59,27,A06,llm-script,B1-forbidden-off-behind/0/59,1,True,ok,True,completed games only,A06 exchange 33: picking N to match A22's consistent N strategy for mutual 1 point each.,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,72,13,A21,llm-script,B1-forbidden-off-behind/0/72,1,True,ok,True,completed games only,A21 exchange 19: picking W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,53,4,A01,llm-llm,B1-forbidden-off-behind/0/53,1,True,ok,True,completed games only,A01 exchange 10: picking R to try to establish mutual R cooperation with A11 for higher joint payoff,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,53,5,A01,llm-llm,B1-forbidden-off-behind/0/53,1,True,ok,True,completed games only,A01 exchange 11: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,53,3,A11,llm-llm,B1-forbidden-off-behind/0/53,1,True,ok,True,completed games only,A11 exchange 9 pick: H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,85,1,A03,llm-script,B1-forbidden-off-behind/0/85,1,True,ok,True,completed games only,A03 exchange 7: picked M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,68,2,A21,llm-script,B1-forbidden-off-behind/0/68,1,True,ok,True,completed games only,A21 exchange 8: picking R to maintain cooperation with A15,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,68,22,A21,llm-script,B1-forbidden-off-behind/0/68,1,True,ok,True,completed games only,A21 exchange 28: picking H to match A15's mutual H pattern,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,101,2,A12,llm-script,B1-forbidden-off-behind/0/101,1,True,ok,True,completed games only,A12 exchange 8: picking J to continue cooperation with A15,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,100,6,A06,llm-script,B1-forbidden-off-behind/0/100,1,True,ok,True,completed games only,A06 exchange 12: pick H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,100,10,A06,llm-script,B1-forbidden-off-behind/0/100,1,True,ok,True,completed games only,A06 exchange 16: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,100,12,A06,llm-script,B1-forbidden-off-behind/0/100,1,True,ok,True,completed games only,A06 exchange 18: picking H to maintain mutual H cooperation with A07,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,89,3,A13,llm-script,B1-forbidden-off-behind/0/89,1,True,ok,True,completed games only,A13 exchange 9 pick: F,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,89,5,A13,llm-script,B1-forbidden-off-behind/0/89,1,True,ok,True,completed games only,A13 exchange 11: picking F,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,89,7,A13,llm-script,B1-forbidden-off-behind/0/89,1,True,ok,True,completed games only,A13 exchange 13: picking F,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,89,9,A13,llm-script,B1-forbidden-off-behind/0/89,1,True,ok,True,completed games only,A13 exchange 15: picking F to maintain mutual F cooperation with A02,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,89,23,A13,llm-script,B1-forbidden-off-behind/0/89,1,True,ok,True,completed games only,A13 exchange 29: picking F,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,78,9,A18,llm-llm,B1-forbidden-off-behind/0/78,1,True,ok,True,completed games only,A18 exchange 15: choosing W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,78,18,A18,llm-llm,B1-forbidden-off-behind/0/78,1,True,ok,True,completed games only,A18 exchange 24: choosing W to maintain mutual-W equilibrium with A12,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,78,2,A12,llm-llm,B1-forbidden-off-behind/0/78,1,True,ok,True,completed games only,A12 exchange 8: pick W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,78,5,A12,llm-llm,B1-forbidden-off-behind/0/78,1,True,ok,True,completed games only,A12 exchange 11: picked W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,78,9,A12,llm-llm,B1-forbidden-off-behind/0/78,1,True,ok,True,completed games only,A12 exchange 15: pick W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,84,12,A08,llm-llm,B1-forbidden-off-behind/0/84,1,True,ok,True,completed games only,A08 exchange 18: picked X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,84,14,A08,llm-llm,B1-forbidden-off-behind/0/84,1,True,ok,True,completed games only,A08 exchange 20: pick X (opponent has been consistently X for 8 exchanges; mutual X cooperation),opponent_info
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,84,8,A03,llm-llm,B1-forbidden-off-behind/0/84,1,True,ok,True,completed games only,Exchange 14: A03 picks X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,103,13,A03,llm-script,B1-forbidden-off-behind/0/103,1,True,ok,True,completed games only,A03 exchange 19: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,103,23,A03,llm-script,B1-forbidden-off-behind/0/103,1,True,ok,True,completed games only,A03 exchange 29: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,107,5,A13,llm-script,B1-forbidden-off-behind/0/107,1,True,ok,True,completed games only,A13 exchange 11: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,107,7,A13,llm-script,B1-forbidden-off-behind/0/107,1,True,ok,True,completed games only,A13 exchange 13: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,107,14,A13,llm-script,B1-forbidden-off-behind/0/107,1,True,ok,True,completed games only,A13 exchange 20 pick: H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,112,2,A11,llm-script,B1-forbidden-off-behind/0/112,1,True,ok,True,completed games only,A11 exchange 8: picking X to close the gap after A07 defected twice early,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,112,4,A11,llm-script,B1-forbidden-off-behind/0/112,1,True,ok,True,completed games only,A11 exchange 10: picking Q to restore mutual cooperation with A07,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,112,9,A11,llm-script,B1-forbidden-off-behind/0/112,1,True,ok,True,completed games only,A11 exchange 15: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,112,18,A11,llm-script,B1-forbidden-off-behind/0/112,1,True,ok,True,completed games only,A11 exchange 24: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,81,12,A06,llm-llm,B1-forbidden-off-behind/0/81,1,True,ok,True,completed games only,A06 exchange 18: picking N against A18 to secure at least 1 point and potential 5 if they pick T.,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,108,11,A12,llm-script,B1-forbidden-off-behind/0/108,1,True,ok,True,completed games only,A12 exchange 17: pick X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,115,9,A13,llm-llm,B1-forbidden-off-behind/0/115,1,True,ok,True,completed games only,A13 exchange 15: picking J to continue mutual cooperation with A21,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,117,1,A18,llm-script,B1-forbidden-off-behind/0/117,1,True,ok,True,completed games only,A18 exchange 7: picking R,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,113,9,A10,llm-script,B1-forbidden-off-behind/0/113,1,True,ok,True,completed games only,A10 exchange 15: pick H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,113,14,A10,llm-script,B1-forbidden-off-behind/0/113,1,True,ok,True,completed games only,A10 exchange 20: pick H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,113,16,A10,llm-script,B1-forbidden-off-behind/0/113,1,True,ok,True,completed games only,A10 exchange 22: picking H based on opponent's alternating pattern,opponent_info
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,113,25,A10,llm-script,B1-forbidden-off-behind/0/113,1,True,ok,True,completed games only,A10 exchange 31: picking H,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,118,1,A18,llm-llm,B1-forbidden-off-behind/0/118,1,True,ok,True,completed games only,A18 exchange 7: picking P,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,118,5,A18,llm-llm,B1-forbidden-off-behind/0/118,1,True,ok,True,completed games only,A18 exchange 11 with A01: picking M,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,123,15,A06,llm-script,B1-forbidden-off-behind/0/123,1,True,ok,True,completed games only,A06 exchange 21: picking H to maintain mutual H cooperation with A14,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,116,5,A08,llm-llm,B1-forbidden-off-behind/0/116,1,True,ok,True,completed games only,A08 exchange 11: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,121,27,A08,llm-script,B1-forbidden-off-behind/0/121,1,True,ok,True,completed games only,A08 exchange 33: picking W,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,119,25,A03,llm-script,B1-forbidden-off-behind/0/119,1,True,ok,True,completed games only,A03 exchange 31: picking X,other
B1-forbidden-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,lose,behind,p1,110,0,120,2,A11,llm-llm,B1-forbidden-off-behind/0/120,1,True,ok,True,completed games only,A11 exchange 8: picking M,other
